Insurer,Ward Class,Plan Type,Plan Name,Age,Premium in MA,Premium in Cash
Income,A Ward,Base,Enhanced IncomeShield Advantage,63,600,102
Income,A Ward,Base,Enhanced IncomeShield Advantage,64,600,102
Income,A Ward,Base,Enhanced IncomeShield Advantage,65,600,102
Income,A Ward,Base,Enhanced IncomeShield Advantage,66,600,475
Income,A Ward,Base,Enhanced IncomeShield Advantage,67,600,475
Income,A Ward,Base,Enhanced IncomeShield Advantage,68,600,475
Income,A Ward,Base,Enhanced IncomeShield Advantage,69,600,475
Income,A Ward,Base,Enhanced IncomeShield Advantage,70,600,475
Income,A Ward,Base,Enhanced IncomeShield Advantage,71,900,633
Income,A Ward,Base,Enhanced IncomeShield Advantage,72,900,633
Income,A Ward,Base,Enhanced IncomeShield Advantage,73,900,633
Income,A Ward,Base,Enhanced IncomeShield Advantage,74,900,907
Income,A Ward,Base,Enhanced IncomeShield Advantage,75,900,907
Income,A Ward,Base,Enhanced IncomeShield Advantage,76,900,1300
Income,A Ward,Base,Enhanced IncomeShield Advantage,77,900,1300
Income,A Ward,Base,Enhanced IncomeShield Advantage,78,900,1300
Income,A Ward,Base,Enhanced IncomeShield Advantage,79,900,1695
Income,A Ward,Base,Enhanced IncomeShield Advantage,80,900,1695
Income,A Ward,Base,Enhanced IncomeShield Advantage,81,900,1738
Income,A Ward,Base,Enhanced IncomeShield Advantage,82,900,1738
Income,A Ward,Base,Enhanced IncomeShield Advantage,83,900,1738
Income,A Ward,Base,Enhanced IncomeShield Advantage,84,900,2112
Income,A Ward,Base,Enhanced IncomeShield Advantage,85,900,2112
Income,A Ward,Base,Enhanced IncomeShield Advantage,86,900,2567
Income,A Ward,Base,Enhanced IncomeShield Advantage,87,900,2567
Income,A Ward,Base,Enhanced IncomeShield Advantage,88,900,2567
Income,A Ward,Base,Enhanced IncomeShield Advantage,89,900,2808
Income,A Ward,Base,Enhanced IncomeShield Advantage,90,900,2808
Income,A Ward,Base,Enhanced IncomeShield Advantage,91,900,3203
Income,A Ward,Base,Enhanced IncomeShield Advantage,92,900,3203
Income,A Ward,Base,Enhanced IncomeShield Advantage,93,900,3203
Income,A Ward,Base,Enhanced IncomeShield Advantage,94,900,3664
Income,A Ward,Base,Enhanced IncomeShield Advantage,95,900,3664
Income,A Ward,Base,Enhanced IncomeShield Advantage,96,900,4101
Income,A Ward,Base,Enhanced IncomeShield Advantage,97,900,4101
Income,A Ward,Base,Enhanced IncomeShield Advantage,98,900,4101
Income,A Ward,Base,Enhanced IncomeShield Advantage,99,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,100,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,101,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,102,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,103,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,104,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,105,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,106,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,107,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,108,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,109,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,110,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,111,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,112,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,113,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,114,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,115,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,116,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,117,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,118,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,119,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,120,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,121,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,122,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,123,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,124,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,125,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,126,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,127,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,128,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,129,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,130,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,131,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,132,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,133,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,134,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,135,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,136,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,137,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,138,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,139,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,140,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,141,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,142,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,143,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,144,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,145,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,146,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,147,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,148,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,149,900,4525
Income,A Ward,Base,Enhanced IncomeShield Advantage,150,900,4525
Income,A Ward,Rider,Deluxe Care,1,0,239
Income,A Ward,Rider,Deluxe Care,2,0,239
Income,A Ward,Rider,Deluxe Care,3,0,239
Income,A Ward,Rider,Deluxe Care,4,0,239
Income,A Ward,Rider,Deluxe Care,5,0,239
Income,A Ward,Rider,Deluxe Care,6,0,239
Income,A Ward,Rider,Deluxe Care,7,0,239
Income,A Ward,Rider,Deluxe Care,8,0,239
Income,A Ward,Rider,Deluxe Care,9,0,239
Income,A Ward,Rider,Deluxe Care,10,0,239
Income,A Ward,Rider,Deluxe Care,11,0,239
Income,A Ward,Rider,Deluxe Care,12,0,239
Income,A Ward,Rider,Deluxe Care,13,0,239
Income,A Ward,Rider,Deluxe Care,14,0,239
Income,A Ward,Rider,Deluxe Care,15,0,239
Income,A Ward,Rider,Deluxe Care,16,0,239
Income,A Ward,Rider,Deluxe Care,17,0,239
Income,A Ward,Rider,Deluxe Care,18,0,239
Income,A Ward,Rider,Deluxe Care,19,0,237
Income,A Ward,Rider,Deluxe Care,20,0,237
Income,A Ward,Rider,Deluxe Care,21,0,261
Income,A Ward,Rider,Deluxe Care,22,0,261
Income,A Ward,Rider,Deluxe Care,23,0,261
Income,A Ward,Rider,Deluxe Care,24,0,261
Income,A Ward,Rider,Deluxe Care,25,0,261
Income,A Ward,Rider,Deluxe Care,26,0,261
Income,A Ward,Rider,Deluxe Care,27,0,261
Income,A Ward,Rider,Deluxe Care,28,0,261
Income,A Ward,Rider,Deluxe Care,29,0,261
Income,A Ward,Rider,Deluxe Care,30,0,261
Income,A Ward,Rider,Deluxe Care,31,0,276
Income,A Ward,Rider,Deluxe Care,32,0,276
Income,A Ward,Rider,Deluxe Care,33,0,276
Income,A Ward,Rider,Deluxe Care,34,0,276
Income,A Ward,Rider,Deluxe Care,35,0,276
Income,A Ward,Rider,Deluxe Care,36,0,276
Income,A Ward,Rider,Deluxe Care,37,0,276
Income,A Ward,Rider,Deluxe Care,38,0,276
Income,A Ward,Rider,Deluxe Care,39,0,276
Income,A Ward,Rider,Deluxe Care,40,0,276
Income,A Ward,Rider,Deluxe Care,41,0,303
Income,A Ward,Rider,Deluxe Care,42,0,303
Income,A Ward,Rider,Deluxe Care,43,0,303
Income,A Ward,Rider,Deluxe Care,44,0,303
Income,A Ward,Rider,Deluxe Care,45,0,303
Income,A Ward,Rider,Deluxe Care,46,0,458
Income,A Ward,Rider,Deluxe Care,47,0,458
Income,A Ward,Rider,Deluxe Care,48,0,458
Income,A Ward,Rider,Deluxe Care,49,0,458
Income,A Ward,Rider,Deluxe Care,50,0,458
Income,A Ward,Rider,Deluxe Care,51,0,617
Income,A Ward,Rider,Deluxe Care,52,0,617
Income,A Ward,Rider,Deluxe Care,53,0,617
Income,A Ward,Rider,Deluxe Care,54,0,617
Income,A Ward,Rider,Deluxe Care,55,0,617
Income,A Ward,Rider,Deluxe Care,56,0,721
Income,A Ward,Rider,Deluxe Care,57,0,721
Income,A Ward,Rider,Deluxe Care,58,0,721
Income,A Ward,Rider,Deluxe Care,59,0,721
Income,A Ward,Rider,Deluxe Care,60,0,721
Income,A Ward,Rider,Deluxe Care,61,0,997
Income,A Ward,Rider,Deluxe Care,62,0,997
Income,A Ward,Rider,Deluxe Care,63,0,997
Income,A Ward,Rider,Deluxe Care,64,0,997
Income,A Ward,Rider,Deluxe Care,65,0,997
Income,A Ward,Rider,Deluxe Care,66,0,1320
Income,A Ward,Rider,Deluxe Care,67,0,1320
Income,A Ward,Rider,Deluxe Care,68,0,1320
Income,A Ward,Rider,Deluxe Care,69,0,1320
Income,A Ward,Rider,Deluxe Care,70,0,1320
Income,A Ward,Rider,Deluxe Care,71,0,1649
Income,A Ward,Rider,Deluxe Care,72,0,1649
Income,A Ward,Rider,Deluxe Care,73,0,1649
Income,A Ward,Rider,Deluxe Care,74,0,1945
Income,A Ward,Rider,Deluxe Care,75,0,1945
Income,A Ward,Rider,Deluxe Care,76,0,2083
Income,A Ward,Rider,Deluxe Care,77,0,2083
Income,A Ward,Rider,Deluxe Care,78,0,2083
Income,A Ward,Rider,Deluxe Care,79,0,2389
Income,A Ward,Rider,Deluxe Care,80,0,2389
Income,A Ward,Rider,Deluxe Care,81,0,2641
Income,A Ward,Rider,Deluxe Care,82,0,2641
Income,A Ward,Rider,Deluxe Care,83,0,2641
Income,A Ward,Rider,Deluxe Care,84,0,2983
Income,A Ward,Rider,Deluxe Care,85,0,2983
Income,A Ward,Rider,Deluxe Care,86,0,3151
Income,A Ward,Rider,Deluxe Care,87,0,3151
Income,A Ward,Rider,Deluxe Care,88,0,3151
Income,A Ward,Rider,Deluxe Care,89,0,3646
Income,A Ward,Rider,Deluxe Care,90,0,3646
Income,A Ward,Rider,Deluxe Care,91,0,3939
Income,A Ward,Rider,Deluxe Care,92,0,3939
Income,A Ward,Rider,Deluxe Care,93,0,3939
Income,A Ward,Rider,Deluxe Care,94,0,4245
Income,A Ward,Rider,Deluxe Care,95,0,4245
Income,A Ward,Rider,Deluxe Care,96,0,4455
Income,A Ward,Rider,Deluxe Care,97,0,4455
Income,A Ward,Rider,Deluxe Care,98,0,4455
Income,A Ward,Rider,Deluxe Care,99,0,4750
Income,A Ward,Rider,Deluxe Care,100,0,4750
Income,A Ward,Rider,Deluxe Care,101,0,4750
Income,A Ward,Rider,Deluxe Care,102,0,4750
Income,A Ward,Rider,Deluxe Care,103,0,4750
Income,A Ward,Rider,Deluxe Care,104,0,4750
Income,A Ward,Rider,Deluxe Care,105,0,4750
Income,A Ward,Rider,Deluxe Care,106,0,4750
Income,A Ward,Rider,Deluxe Care,107,0,4750
Income,A Ward,Rider,Deluxe Care,108,0,4750
Income,A Ward,Rider,Deluxe Care,109,0,4750
Income,A Ward,Rider,Deluxe Care,110,0,4750
Income,A Ward,Rider,Deluxe Care,111,0,4750
Income,A Ward,Rider,Deluxe Care,112,0,4750
Income,A Ward,Rider,Deluxe Care,113,0,4750
Income,A Ward,Rider,Deluxe Care,114,0,4750
Income,A Ward,Rider,Deluxe Care,115,0,4750
Income,A Ward,Rider,Deluxe Care,116,0,4750
Income,A Ward,Rider,Deluxe Care,117,0,4750
Income,A Ward,Rider,Deluxe Care,118,0,4750
Income,A Ward,Rider,Deluxe Care,119,0,4750
Income,A Ward,Rider,Deluxe Care,120,0,4750
Income,A Ward,Rider,Deluxe Care,121,0,4750
Income,A Ward,Rider,Deluxe Care,122,0,4750
Income,A Ward,Rider,Deluxe Care,123,0,4750
Income,A Ward,Rider,Deluxe Care,124,0,4750
Income,A Ward,Rider,Deluxe Care,125,0,4750
Income,A Ward,Rider,Deluxe Care,126,0,4750
Income,A Ward,Rider,Deluxe Care,127,0,4750
Income,A Ward,Rider,Deluxe Care,128,0,4750
Income,A Ward,Rider,Deluxe Care,129,0,4750
Income,A Ward,Rider,Deluxe Care,130,0,4750
Income,A Ward,Rider,Deluxe Care,131,0,4750
Income,A Ward,Rider,Deluxe Care,132,0,4750
Income,A Ward,Rider,Deluxe Care,133,0,4750
Income,A Ward,Rider,Deluxe Care,134,0,4750
Income,A Ward,Rider,Deluxe Care,135,0,4750
Income,A Ward,Rider,Deluxe Care,136,0,4750
Income,A Ward,Rider,Deluxe Care,137,0,4750
Income,A Ward,Rider,Deluxe Care,138,0,4750
Income,A Ward,Rider,Deluxe Care,139,0,4750
Income,A Ward,Rider,Deluxe Care,140,0,4750
Income,A Ward,Rider,Deluxe Care,141,0,4750
Income,A Ward,Rider,Deluxe Care,142,0,4750
Income,A Ward,Rider,Deluxe Care,143,0,4750
Income,A Ward,Rider,Deluxe Care,144,0,4750
Income,A Ward,Rider,Deluxe Care,145,0,4750
Income,A Ward,Rider,Deluxe Care,146,0,4750
Income,A Ward,Rider,Deluxe Care,147,0,4750
Income,A Ward,Rider,Deluxe Care,148,0,4750
Income,A Ward,Rider,Deluxe Care,149,0,4750
Income,A Ward,Rider,Deluxe Care,150,0,4750
Income,A Ward,Rider,Classic Care,1,0,108
Income,A Ward,Rider,Classic Care,2,0,108
Income,A Ward,Rider,Classic Care,3,0,108
Income,A Ward,Rider,Classic Care,4,0,108
Income,A Ward,Rider,Classic Care,5,0,108
Income,A Ward,Rider,Classic Care,6,0,108
Income,A Ward,Rider,Classic Care,7,0,108
Income,A Ward,Rider,Classic Care,8,0,108
Income,A Ward,Rider,Classic Care,9,0,108
Income,A Ward,Rider,Classic Care,10,0,108
Income,A Ward,Rider,Classic Care,11,0,108
Income,A Ward,Rider,Classic Care,12,0,108
Income,A Ward,Rider,Classic Care,13,0,108
Income,A Ward,Rider,Classic Care,14,0,108
Income,A Ward,Rider,Classic Care,15,0,108
Income,A Ward,Rider,Classic Care,16,0,108
Income,A Ward,Rider,Classic Care,17,0,108
Income,A Ward,Rider,Classic Care,18,0,108
Income,A Ward,Rider,Classic Care,19,0,112
Income,A Ward,Rider,Classic Care,20,0,112
Income,A Ward,Rider,Classic Care,21,0,112
Income,A Ward,Rider,Classic Care,22,0,112
Income,A Ward,Rider,Classic Care,23,0,112
Income,A Ward,Rider,Classic Care,24,0,112
Income,A Ward,Rider,Classic Care,25,0,112
Income,A Ward,Rider,Classic Care,26,0,112
Income,A Ward,Rider,Classic Care,27,0,112
Income,A Ward,Rider,Classic Care,28,0,112
Income,A Ward,Rider,Classic Care,29,0,112
Income,A Ward,Rider,Classic Care,30,0,112
Income,A Ward,Rider,Classic Care,31,0,120
Income,A Ward,Rider,Classic Care,32,0,120
Income,A Ward,Rider,Classic Care,33,0,120
Income,A Ward,Rider,Classic Care,34,0,120
Income,A Ward,Rider,Classic Care,35,0,120
Income,A Ward,Rider,Classic Care,36,0,131
Income,A Ward,Rider,Classic Care,37,0,131
Income,A Ward,Rider,Classic Care,38,0,131
Income,A Ward,Rider,Classic Care,39,0,131
Income,A Ward,Rider,Classic Care,40,0,131
Income,A Ward,Rider,Classic Care,41,0,200
Income,A Ward,Rider,Classic Care,42,0,200
Income,A Ward,Rider,Classic Care,43,0,200
Income,A Ward,Rider,Classic Care,44,0,200
Income,A Ward,Rider,Classic Care,45,0,200
Income,A Ward,Rider,Classic Care,46,0,216
Income,A Ward,Rider,Classic Care,47,0,216
Income,A Ward,Rider,Classic Care,48,0,216
Income,A Ward,Rider,Classic Care,49,0,216
Income,A Ward,Rider,Classic Care,50,0,216
Income,A Ward,Rider,Classic Care,51,0,261
Income,A Ward,Rider,Classic Care,52,0,261
Income,A Ward,Rider,Classic Care,53,0,261
Income,A Ward,Rider,Classic Care,54,0,261
Income,A Ward,Rider,Classic Care,55,0,261
Income,A Ward,Rider,Classic Care,56,0,278
Income,A Ward,Rider,Classic Care,57,0,278
Income,A Ward,Rider,Classic Care,58,0,278
Income,A Ward,Rider,Classic Care,59,0,278
Income,A Ward,Rider,Classic Care,60,0,278
Income,A Ward,Rider,Classic Care,61,0,410
Income,A Ward,Rider,Classic Care,62,0,410
Income,A Ward,Rider,Classic Care,63,0,410
Income,A Ward,Rider,Classic Care,64,0,410
Income,A Ward,Rider,Classic Care,65,0,410
Income,A Ward,Rider,Classic Care,66,0,563
Income,A Ward,Rider,Classic Care,67,0,563
Income,A Ward,Rider,Classic Care,68,0,563
Income,A Ward,Rider,Classic Care,69,0,563
Income,A Ward,Rider,Classic Care,70,0,563
Income,A Ward,Rider,Classic Care,71,0,747
Income,A Ward,Rider,Classic Care,72,0,747
Income,A Ward,Rider,Classic Care,73,0,747
Income,A Ward,Rider,Classic Care,74,0,894
Income,A Ward,Rider,Classic Care,75,0,894
Income,A Ward,Rider,Classic Care,76,0,1044
Income,A Ward,Rider,Classic Care,77,0,1044
Income,A Ward,Rider,Classic Care,78,0,1044
Income,A Ward,Rider,Classic Care,79,0,1152
Income,A Ward,Rider,Classic Care,80,0,1152
Income,A Ward,Rider,Classic Care,81,0,1264
Income,A Ward,Rider,Classic Care,82,0,1264
Income,A Ward,Rider,Classic Care,83,0,1264
Income,A Ward,Rider,Classic Care,84,0,1334
Income,A Ward,Rider,Classic Care,85,0,1334
Income,A Ward,Rider,Classic Care,86,0,1620
Income,A Ward,Rider,Classic Care,87,0,1620
Income,A Ward,Rider,Classic Care,88,0,1620
Income,A Ward,Rider,Classic Care,89,0,1732
Income,A Ward,Rider,Classic Care,90,0,1732
Income,A Ward,Rider,Classic Care,91,0,2000
Income,A Ward,Rider,Classic Care,92,0,2000
Income,A Ward,Rider,Classic Care,93,0,2000
Income,A Ward,Rider,Classic Care,94,0,2062
Income,A Ward,Rider,Classic Care,95,0,2062
Income,A Ward,Rider,Classic Care,96,0,2121
Income,A Ward,Rider,Classic Care,97,0,2121
Income,A Ward,Rider,Classic Care,98,0,2121
Income,A Ward,Rider,Classic Care,99,0,2183
Income,A Ward,Rider,Classic Care,100,0,2183
Income,A Ward,Rider,Classic Care,101,0,2183
Income,A Ward,Rider,Classic Care,102,0,2183
Income,A Ward,Rider,Classic Care,103,0,2183
Income,A Ward,Rider,Classic Care,104,0,2183
Income,A Ward,Rider,Classic Care,105,0,2183
Income,A Ward,Rider,Classic Care,106,0,2183
Income,A Ward,Rider,Classic Care,107,0,2183
Income,A Ward,Rider,Classic Care,108,0,2183
Income,A Ward,Rider,Classic Care,109,0,2183
Income,A Ward,Rider,Classic Care,110,0,2183
Income,A Ward,Rider,Classic Care,111,0,2183
Income,A Ward,Rider,Classic Care,112,0,2183
Income,A Ward,Rider,Classic Care,113,0,2183
Income,A Ward,Rider,Classic Care,114,0,2183
Income,A Ward,Rider,Classic Care,115,0,2183
Income,A Ward,Rider,Classic Care,116,0,2183
Income,A Ward,Rider,Classic Care,117,0,2183
Income,A Ward,Rider,Classic Care,118,0,2183
Income,A Ward,Rider,Classic Care,119,0,2183
Income,A Ward,Rider,Classic Care,120,0,2183
Income,A Ward,Rider,Classic Care,121,0,2183
Income,A Ward,Rider,Classic Care,122,0,2183
Income,A Ward,Rider,Classic Care,123,0,2183
Income,A Ward,Rider,Classic Care,124,0,2183
Income,A Ward,Rider,Classic Care,125,0,2183
Income,A Ward,Rider,Classic Care,126,0,2183
Income,A Ward,Rider,Classic Care,127,0,2183
Income,A Ward,Rider,Classic Care,128,0,2183
Income,A Ward,Rider,Classic Care,129,0,2183
Income,A Ward,Rider,Classic Care,130,0,2183
Income,A Ward,Rider,Classic Care,131,0,2183
Income,A Ward,Rider,Classic Care,132,0,2183
Income,A Ward,Rider,Classic Care,133,0,2183
Income,A Ward,Rider,Classic Care,134,0,2183
Income,A Ward,Rider,Classic Care,135,0,2183
Income,A Ward,Rider,Classic Care,136,0,2183
Income,A Ward,Rider,Classic Care,137,0,2183
